event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change,venue
match,14900.0,2012-06-02 09:40:00+00:00,2012,10,Melbourne,Essendon,58.0,52.0,win,1436.1161066862933,1439.766651095666,3.6505444093726482,M.C.G.
match,14901.0,2012-06-02 09:40:00+00:00,2012,10,Port Adelaide,Carlton,99.0,45.0,win,1443.9395358342654,1450.199731540808,6.2601957065426035,Football Park
match,14901.0,2012-06-02 09:40:00+00:00,2012,10,Carlton,Port Adelaide,45.0,99.0,loss,1531.2990975689681,1525.0389018624255,-6.2601957065426035,Football Park
match,14902.0,2012-06-03 03:10:00+00:00,2012,10,Brisbane Lions,West Coast,102.0,100.0,win,1457.2121586933094,1458.6858100717693,1.4736513784599126,Gabba
match,14902.0,2012-06-03 03:10:00+00:00,2012,10,West Coast,Brisbane Lions,100.0,102.0,loss,1538.4309652072868,1536.957313828827,-1.4736513784599126,Gabba
match,14903.0,2012-06-03 05:15:00+00:00,2012,10,Sydney,Western Bulldogs,132.0,40.0,win,1527.411129514701,1532.3442729866442,4.933143471943034,S.C.G.
match,14903.0,2012-06-03 05:15:00+00:00,2012,10,Western Bulldogs,Sydney,40.0,132.0,loss,1496.3681733787043,1491.4350299067612,-4.933143471943034,S.C.G.
match,14904.0,2012-06-03 06:40:00+00:00,2012,10,Collingwood,Gold Coast,149.0,52.0,win,1571.381566249302,1574.4241832475645,3.0426169982625186,M.C.G.
match,14904.0,2012-06-03 06:40:00+00:00,2012,10,Gold Coast,Collingwood,52.0,149.0,loss,1418.0743996096355,1415.031782611373,-3.0426169982625186,M.C.G.
match,14905.0,2012-06-08 09:50:00+00:00,2012,11,Carlton,Geelong,85.0,97.0,loss,1525.0389018624255,1521.2607897616929,-3.7781121007327303,Docklands
match,14905.0,2012-06-08 09:50:00+00:00,2012,11,Geelong,Carlton,97.0,85.0,win,1563.193184178607,1566.9712962793396,3.7781121007327303,Docklands
match,14906.0,2012-06-09 03:40:00+00:00,2012,11,Richmond,Fremantle,66.0,78.0,loss,1481.7913456073409,1477.6465797741107,-4.144765833230168,M.C.G.
match,14906.0,2012-06-09 03:40:00+00:00,2012,11,Fremantle,Richmond,78.0,66.0,win,1483.601534148661,1487.746299981891,4.144765833230168,M.C.G.
match,14907.0,2012-06-09 06:40:00+00:00,2012,11,Gold Coast,St Kilda,49.0,144.0,loss,1415.031782611373,1409.2789170000246,-5.752865611348354,Carrara
match,14907.0,2012-06-09 06:40:00+00:00,2012,11,St Kilda,Gold Coast,144.0,49.0,win,1523.6824838338691,1529.4353494452175,5.752865611348354,Carrara
match,14908.0,2012-06-09 09:40:00+00:00,2012,11,Essendon,Sydney,82.0,86.0,loss,1517.8744546817372,1515.4805001792463,-2.3939545024909266,Docklands
match,14908.0,2012-06-09 09:40:00+00:00,2012,11,Sydney,Essendon,86.0,82.0,win,1532.3442729866442,1534.7382274891352,2.3939545024909266,Docklands
match,14909.0,2012-06-10 06:40:00+00:00,2012,11,Port Adelaide,Hawthorn,62.0,108.0,loss,1450.199731540808,1445.2283290814196,-4.9714024593883055,Football Park
match,14909.0,2012-06-10 06:40:00+00:00,2012,11,Hawthorn,Port Adelaide,108.0,62.0,win,1546.937380428465,1551.9087828878535,4.9714024593883055,Football Park
match,14910.0,2012-06-11 05:15:00+00:00,2012,11,Melbourne,Collingwood,87.0,129.0,loss,1439.766651095666,1435.496064087072,-4.27058700859408,M.C.G.
match,14910.0,2012-06-11 05:15:00+00:00,2012,11,Collingwood,Melbourne,129.0,87.0,win,1574.4241832475645,1578.6947702561586,4.27058700859408,M.C.G.
match,14911.0,2012-06-14 09:40:00+00:00,2012,12,West Coast,Carlton,79.0,69.0,win,1536.957313828827,1539.5487410779642,2.591427249137362,Subiaco
match,14911.0,2012-06-14 09:40:00+00:00,2012,12,Carlton,West Coast,69.0,79.0,loss,1521.2607897616929,1518.6693625125556,-2.591427249137362,Subiaco
match,14912.0,2012-06-15 10:40:00+00:00,2012,12,Adelaide,St Kilda,115.0,111.0,win,1511.6505827727285,1513.5124752761117,1.8618925033831308,Football Park
match,14912.0,2012-06-15 10:40:00+00:00,2012,12,St Kilda,Adelaide,111.0,115.0,loss,1529.4353494452175,1527.5734569418344,-1.8618925033831308,Football Park
match,14913.0,2012-06-16 04:10:00+00:00,2012,12,Greater Western Sydney,Richmond,74.0,86.0,loss,1453.6966604740896,1449.7742363688462,-3.9224241052434032,Sydney Showground
match,14913.0,2012-06-16 04:10:00+00:00,2012,12,Richmond,Greater Western Sydney,86.0,74.0,win,1477.6465797741107,1481.569003879354,3.9224241052434032,Sydney Showground
match,14914.0,2012-06-16 09:40:00+00:00,2012,12,Gold Coast,North Melbourne,80.0,87.0,loss,1409.2789170000246,1406.6604891748932,-2.6184278251314295,Carrara
match,14914.0,2012-06-16 09:40:00+00:00,2012,12,North Melbourne,Gold Coast,87.0,80.0,win,1493.6908873401683,1496.3093151652997,2.6184278251314295,Carrara
match,14915.0,2012-06-17 03:10:00+00:00,2012,12,Hawthorn,Brisbane Lions,135.0,70.0,win,1551.9087828878535,1555.475341602592,3.566558714738372,M.C.G.
match,14915.0,2012-06-17 03:10:00+00:00,2012,12,Brisbane Lions,Hawthorn,70.0,135.0,loss,1458.6858100717693,1455.1192513570309,-3.566558714738372,M.C.G.
match,14916.0,2012-06-17 06:40:00+00:00,2012,12,Western Bulldogs,Port Adelaide,95.0,57.0,win,1491.4350299067612,1495.1380067748198,3.7029768680585833,Docklands
match,14916.0,2012-06-17 06:40:00+00:00,2012,12,Port Adelaide,Western Bulldogs,57.0,95.0,loss,1445.2283290814196,1441.525352213361,-3.7029768680585833,Docklands
match,14917.0,2012-06-22 09:50:00+00:00,2012,13,Sydney,Geelong,80.0,74.0,win,1534.7382274891352,1537.1452304718405,2.4070029827053414,S.C.G.
match,14917.0,2012-06-22 09:50:00+00:00,2012,13,Geelong,Sydney,74.0,80.0,loss,1566.9712962793396,1564.5642932966343,-2.4070029827053414,S.C.G.
match,14918.0,2012-06-23 03:40:00+00:00,2012,13,Western Bulldogs,Brisbane Lions,56.0,114.0,loss,1495.1380067748198,1487.5662168588333,-7.5717899159865265,Docklands
match,14918.0,2012-06-23 03:40:00+00:00,2012,13,Brisbane Lions,Western Bulldogs,114.0,56.0,win,1455.1192513570309,1462.6910412730174,7.5717899159865265,Docklands
match,14919.0,2012-06-23 06:40:00+00:00,2012,13,Collingwood,West Coast,85.0,82.0,win,1578.6947702561586,1579.9909832610724,1.2962130049138947,M.C.G.
match,14919.0,2012-06-23 06:40:00+00:00,2012,13,West Coast,Collingwood,82.0,85.0,loss,1539.5487410779642,1538.2525280730504,-1.2962130049138947,M.C.G.
match,14920.0,2012-06-23 09:40:00+00:00,2012,13,Fremantle,Essendon,89.0,113.0,loss,1487.746299981891,1482.7554585515647,-4.990841430326295,Subiaco
match,14920.0,2012-06-23 09:40:00+00:00,2012,13,Essendon,Fremantle,113.0,89.0,win,1515.4805001792463,1520.4713416095726,4.990841430326295,Subiaco
match,14921.0,2012-06-24 05:15:00+00:00,2012,13,Melbourne,Greater Western Sydney,135.0,57.0,win,1435.496064087072,1441.0368034564556,5.540739369383639,M.C.G.
match,14921.0,2012-06-24 05:15:00+00:00,2012,13,Greater Western Sydney,Melbourne,57.0,135.0,loss,1449.7742363688462,1444.2334969994627,-5.540739369383639,M.C.G.
match,14922.0,2012-06-24 06:40:00+00:00,2012,13,North Melbourne,Adelaide,121.0,89.0,win,1496.3093151652997,1500.6981080752869,4.388792909987065,Docklands
match,14922.0,2012-06-24 06:40:00+00:00,2012,13,Adelaide,North Melbourne,89.0,121.0,loss,1513.5124752761117,1509.1236823661245,-4.388792909987065,Docklands
match,14923.0,2012-06-29 09:50:00+00:00,2012,14,Carlton,Hawthorn,70.0,120.0,loss,1518.6693625125556,1512.605138417744,-6.06422409481156,M.C.G.
match,14923.0,2012-06-29 09:50:00+00:00,2012,14,Hawthorn,Carlton,120.0,70.0,win,1555.475341602592,1561.5395656974035,6.06422409481156,M.C.G.
match,14924.0,2012-06-30 03:45:00+00:00,2012,14,Collingwood,Fremantle,107.0,78.0,win,1579.9909832610724,1582.7860969203116,2.7951136592392065,M.C.G.
match,14924.0,2012-06-30 03:45:00+00:00,2012,14,Fremantle,Collingwood,78.0,107.0,loss,1482.7554585515647,1479.9603448923256,-2.7951136592392065,M.C.G.
match,14925.0,2012-06-30 04:10:00+00:00,2012,14,Adelaide,Richmond,106.0,87.0,win,1509.1236823661245,1512.302562984124,3.1788806179994293,Football Park
match,14925.0,2012-06-30 04:10:00+00:00,2012,14,Richmond,Adelaide,87.0,106.0,loss,1481.569003879354,1478.3901232613546,-3.1788806179994293,Football Park
match,14926.0,2012-06-30 06:40:00+00:00,2012,14,West Coast,Gold Coast,166.0,40.0,win,1538.2525280730504,1541.8034956733122,3.5509676002618504,Subiaco
match,14926.0,2012-06-30 06:40:00+00:00,2012,14,Gold Coast,West Coast,40.0,166.0,loss,1406.6604891748932,1403.1095215746313,-3.5509676002618504,Subiaco
match,14927.0,2012-06-30 09:40:00+00:00,2012,14,Essendon,Western Bulldogs,140.0,56.0,win,1520.4713416095726,1525.2663942729869,4.7950526634142365,Docklands
match,14927.0,2012-06-30 09:40:00+00:00,2012,14,Western Bulldogs,Essendon,56.0,140.0,loss,1487.5662168588333,1482.771164195419,-4.7950526634142365,Docklands
match,14928.0,2012-06-30 09:40:00+00:00,2012,14,Sydney,Greater Western Sydney,132.0,38.0,win,1537.1452304718405,1541.0532400373977,3.9080095655572773,Stadium Australia
match,14928.0,2012-06-30 09:40:00+00:00,2012,14,Greater Western Sydney,Sydney,38.0,132.0,loss,1444.2334969994627,1440.3254874339054,-3.9080095655572773,Stadium Australia
match,14929.0,2012-07-01 03:10:00+00:00,2012,14,Geelong,Port Adelaide,99.0,61.0,win,1564.5642932966343,1567.2858809761372,2.721587679502743,GMHBA Stadium
match,14929.0,2012-07-01 03:10:00+00:00,2012,14,Port Adelaide,Geelong,61.0,99.0,loss,1441.525352213361,1438.8037645338582,-2.721587679502743,GMHBA Stadium
match,14930.0,2012-07-01 05:15:00+00:00,2012,14,Brisbane Lions,Melbourne,122.0,61.0,win,1462.6910412730174,1467.3007563314288,4.60971505841154,Gabba
match,14930.0,2012-07-01 05:15:00+00:00,2012,14,Melbourne,Brisbane Lions,61.0,122.0,loss,1441.0368034564556,1436.4270883980441,-4.60971505841154,Gabba
match,14931.0,2012-07-01 06:40:00+00:00,2012,14,St Kilda,North Melbourne,103.0,136.0,loss,1527.5734569418344,1521.2881625419068,-6.285294399927669,Docklands
match,14931.0,2012-07-01 06:40:00+00:00,2012,14,North Melbourne,St Kilda,136.0,103.0,win,1500.6981080752869,1506.9834024752145,6.285294399927669,Docklands
match,14932.0,2012-07-06 09:50:00+00:00,2012,15,Collingwood,Carlton,62.0,85.0,loss,1582.7860969203116,1576.6690004175807,-6.11709650273086,M.C.G.
match,14932.0,2012-07-06 09:50:00+00:00,2012,15,Carlton,Collingwood,85.0,62.0,win,1512.605138417744,1518.7222349204749,6.11709650273086,M.C.G.
match,14933.0,2012-07-07 03:45:00+00:00,2012,15,North Melbourne,West Coast,84.0,86.0,loss,1506.9834024752145,1505.4939865081164,-1.4894159670980154,Bellerive Oval
match,14933.0,2012-07-07 03:45:00+00:00,2012,15,West Coast,North Melbourne,86.0,84.0,win,1541.8034956733122,1543.2929116404102,1.4894159670980154,Bellerive Oval
match,14934.0,2012-07-07 04:10:00+00:00,2012,15,Melbourne,Richmond,78.0,101.0,loss,1436.4270883980441,1431.689267297465,-4.737821100579215,M.C.G.
match,14934.0,2012-07-07 04:10:00+00:00,2012,15,Richmond,Melbourne,101.0,78.0,win,1478.3901232613546,1483.1279443619337,4.737821100579215,M.C.G.
match,14935.0,2012-07-07 06:40:00+00:00,2012,15,Sydney,Brisbane Lions,110.0,63.0,win,1541.0532400373977,1544.591553701649,3.538313664251271,S.C.G.
match,14935.0,2012-07-07 06:40:00+00:00,2012,15,Brisbane Lions,Sydney,63.0,110.0,loss,1467.3007563314288,1463.7624426671775,-3.538313664251271,S.C.G.
match,14936.0,2012-07-07 09:40:00+00:00,2012,15,Port Adelaide,Adelaide,58.0,116.0,loss,1438.8037645338582,1433.118817819875,-5.684946713983103,Football Park
match,14936.0,2012-07-07 09:40:00+00:00,2012,15,Adelaide,Port Adelaide,116.0,58.0,win,1512.302562984124,1517.9875096981073,5.684946713983103,Football Park
match,14937.0,2012-07-07 09:40:00+00:00,2012,15,St Kilda,Essendon,133.0,62.0,win,1521.2881625419068,1526.5209548360756,5.2327922941688305,Docklands
match,14937.0,2012-07-07 09:40:00+00:00,2012,15,Essendon,St Kilda,62.0,133.0,loss,1525.2663942729869,1520.033601978818,-5.2327922941688305,Docklands
match,14938.0,2012-07-08 03:10:00+00:00,2012,15,Hawthorn,Greater Western Sydney,193.0,31.0,win,1561.5395656974035,1565.4476995140242,3.9081338166207304,M.C.G.
match,14938.0,2012-07-08 03:10:00+00:00,2012,15,Greater Western Sydney,Hawthorn,31.0,193.0,loss,1440.3254874339054,1436.4173536172848,-3.9081338166207304,M.C.G.
match,14939.0,2012-07-08 05:15:00+00:00,2012,15,Gold Coast,Geelong,96.0,110.0,loss,1403.1095215746313,1400.4335805744277,-2.6759410002037636,Carrara
match,14939.0,2012-07-08 05:15:00+00:00,2012,15,Geelong,Gold Coast,110.0,96.0,win,1567.2858809761372,1569.9618219763408,2.6759410002037636,Carrara
match,14940.0,2012-07-08 06:40:00+00:00,2012,15,Fremantle,Western Bulldogs,95.0,57.0,win,1479.9603448923256,1484.3653734869993,4.405028594673692,Subiaco
match,14940.0,2012-07-08 06:40:00+00:00,2012,15,Western Bulldogs,Fremantle,57.0,95.0,loss,1482.771164195419,1478.3661356007453,-4.405028594673692,Subiaco
match,14941.0,2012-07-13 09:50:00+00:00,2012,16,North Melbourne,Carlton,149.0,96.0,win,1505.4939865081164,1510.4963916765769,5.002405168460468,Docklands
match,14941.0,2012-07-13 09:50:00+00:00,2012,16,Carlton,North Melbourne,96.0,149.0,loss,1518.7222349204749,1513.7198297520144,-5.002405168460468,Docklands
match,14942.0,2012-07-14 03:45:00+00:00,2012,16,Melbourne,Fremantle,83.0,117.0,loss,1431.689267297465,1426.4878993969962,-5.201367900468796,Docklands
match,14942.0,2012-07-14 03:45:00+00:00,2012,16,Fremantle,Melbourne,117.0,83.0,win,1484.3653734869993,1489.566741387468,5.201367900468796,Docklands
match,14943.0,2012-07-14 04:10:00+00:00,2012,16,Port Adelaide,Essendon,77.0,127.0,loss,1433.118817819875,1427.8731060121945,-5.245711807680403,Football Park
match,14943.0,2012-07-14 04:10:00+00:00,2012,16,Essendon,Port Adelaide,127.0,77.0,win,1520.033601978818,1525.2793137864985,5.245711807680403,Football Park
match,14944.0,2012-07-14 06:40:00+00:00,2012,16,Richmond,Gold Coast,88.0,90.0,loss,1483.1279443619337,1481.1986175836746,-1.929326778259088,Cazaly's Stadium
match,14944.0,2012-07-14 06:40:00+00:00,2012,16,Gold Coast,Richmond,90.0,88.0,win,1400.4335805744277,1402.3629073526868,1.929326778259088,Cazaly's Stadium
match,14945.0,2012-07-14 09:40:00+00:00,2012,16,Brisbane Lions,St Kilda,92.0,105.0,loss,1463.7624426671775,1460.122734215792,-3.6397084513855553,Gabba
match,14945.0,2012-07-14 09:40:00+00:00,2012,16,St Kilda,Brisbane Lions,105.0,92.0,win,1526.5209548360756,1530.1606632874611,3.6397084513855553,Gabba
match,14946.0,2012-07-14 09:40:00+00:00,2012,16,Geelong,Collingwood,79.0,110.0,loss,1569.9618219763408,1564.2542612266118,-5.707560749729157,M.C.G.
match,14946.0,2012-07-14 09:40:00+00:00,2012,16,Collingwood,Geelong,110.0,79.0,win,1576.6690004175807,1582.3765611673098,5.707560749729157,M.C.G.
match,14947.0,2012-07-15 03:10:00+00:00,2012,16,Greater Western Sydney,Adelaide,59.0,178.0,loss,1436.4173536172848,1429.8184165216724,-6.59893709561242,Sydney Showground
match,14947.0,2012-07-15 03:10:00+00:00,2012,16,Adelaide,Greater Western Sydney,178.0,59.0,win,1517.9875096981073,1524.5864467937197,6.59893709561242,Sydney Showground
match,14948.0,2012-07-15 05:15:00+00:00,2012,16,Western Bulldogs,Hawthorn,44.0,116.0,loss,1478.3661356007453,1472.6021031380697,-5.7640324626756625,Docklands
match,14948.0,2012-07-15 05:15:00+00:00,2012,16,Hawthorn,Western Bulldogs,116.0,44.0,win,1565.4476995140242,1571.2117319766999,5.7640324626756625,Docklands
match,14949.0,2012-07-15 06:40:00+00:00,2012,16,West Coast,Sydney,69.0,121.0,loss,1543.2929116404102,1536.5854802618614,-6.7074313785487,Subiaco
match,14949.0,2012-07-15 06:40:00+00:00,2012,16,Sydney,West Coast,121.0,69.0,win,1544.591553701649,1551.2989850801978,6.7074313785487,Subiaco
match,14950.0,2012-07-20 09:50:00+00:00,2012,17,Geelong,Essendon,134.0,67.0,win,1564.2542612266118,1568.689778855235,4.435517628623296,Docklands
match,14950.0,2012-07-20 09:50:00+00:00,2012,17,Essendon,Geelong,67.0,134.0,loss,1525.2793137864985,1520.8437961578752,-4.435517628623296,Docklands
match,14951.0,2012-07-21 03:45:00+00:00,2012,17,Collingwood,Hawthorn,91.0,138.0,loss,1582.3765611673098,1575.6574397650159,-6.719121402293936,M.C.G.
match,14951.0,2012-07-21 03:45:00+00:00,2012,17,Hawthorn,Collingwood,138.0,91.0,win,1571.2117319766999,1577.9308533789938,6.719121402293936,M.C.G.
match,14952.0,2012-07-21 04:10:00+00:00,2012,17,Adelaide,West Coast,124.0,75.0,win,1524.5864467937197,1529.464320547709,4.8778737539892045,Football Park
match,14952.0,2012-07-21 04:10:00+00:00,2012,17,West Coast,Adelaide,75.0,124.0,loss,1536.5854802618614,1531.7076065078722,-4.8778737539892045,Football Park
match,14953.0,2012-07-21 06:40:00+00:00,2012,17,Gold Coast,Brisbane Lions,48.0,59.0,loss,1402.3629073526868,1398.9086666818002,-3.454240670886504,Carrara
match,14953.0,2012-07-21 06:40:00+00:00,2012,17,Brisbane Lions,Gold Coast,59.0,48.0,win,1460.122734215792,1463.5769748866785,3.454240670886504,Carrara
match,14954.0,2012-07-21 09:40:00+00:00,2012,17,Melbourne,Port Adelaide,56.0,84.0,loss,1426.4878993969962,1420.8861414930361,-5.601757903960175,Marrara Oval
match,14954.0,2012-07-21 09:40:00+00:00,2012,17,Port Adelaide,Melbourne,84.0,56.0,win,1427.8731060121945,1433.4748639161546,5.601757903960175,Marrara Oval
match,14955.0,2012-07-21 09:40:00+00:00,2012,17,Western Bulldogs,Carlton,84.0,102.0,loss,1472.6021031380697,1468.2364027142617,-4.365700423808017,Docklands
match,14955.0,2012-07-21 09:40:00+00:00,2012,17,Carlton,Western Bulldogs,102.0,84.0,win,1513.7198297520144,1518.0855301758224,4.365700423808017,Docklands
match,14956.0,2012-07-22 03:10:00+00:00,2012,17,Sydney,St Kilda,105.0,76.0,win,1551.2989850801978,1555.0385255170117,3.7395404368139085,S.C.G.
match,14956.0,2012-07-22 03:10:00+00:00,2012,17,St Kilda,Sydney,76.0,105.0,loss,1530.1606632874611,1526.4211228506472,-3.7395404368139085,S.C.G.
match,14957.0,2012-07-22 05:15:00+00:00,2012,17,Richmond,North Melbourne,99.0,103.0,loss,1481.1986175836746,1478.893962472277,-2.3046551113975116,M.C.G.
match,14957.0,2012-07-22 05:15:00+00:00,2012,17,North Melbourne,Richmond,103.0,99.0,win,1510.4963916765769,1512.8010467879744,2.3046551113975116,M.C.G.
match,14958.0,2012-07-22 06:40:00+00:00,2012,17,Fremantle,Greater Western Sydney,132.0,37.0,win,1489.566741387468,1494.0331217878484,4.466380400380436,Subiaco
match,14958.0,2012-07-22 06:40:00+00:00,2012,17,Greater Western Sydney,Fremantle,37.0,132.0,loss,1429.8184165216724,1425.352036121292,-4.466380400380436,Subiaco
match,14959.0,2012-07-27 09:50:00+00:00,2012,18,Essendon,Hawthorn,86.0,180.0,loss,1520.8437961578752,1514.12190764215,-6.7218885157252135,Docklands
match,14959.0,2012-07-27 09:50:00+00:00,2012,18,Hawthorn,Essendon,180.0,86.0,win,1577.9308533789938,1584.652741894719,6.7218885157252135,Docklands
match,14960.0,2012-07-28 03:45:00+00:00,2012,18,Geelong,Adelaide,102.0,75.0,win,1568.689778855235,1572.1151546194926,3.425375764257565,GMHBA Stadium
match,14960.0,2012-07-28 03:45:00+00:00,2012,18,Adelaide,Geelong,75.0,102.0,loss,1529.464320547709,1526.0389447834514,-3.425375764257565,GMHBA Stadium
match,14961.0,2012-07-28 04:10:00+00:00,2012,18,North Melbourne,Melbourne,127.0,73.0,win,1512.8010467879744,1516.2175665571324,3.4165197691579396,Docklands
match,14961.0,2012-07-28 04:10:00+00:00,2012,18,Melbourne,North Melbourne,73.0,127.0,loss,1420.8861414930361,1417.4696217238782,-3.4165197691579396,Docklands
match,14962.0,2012-07-28 06:40:00+00:00,2012,18,Greater Western Sydney,Collingwood,54.0,174.0,loss,1425.352036121292,1420.0955846286233,-5.256451492668794,Sydney Showground
match,14962.0,2012-07-28 06:40:00+00:00,2012,18,Collingwood,Greater Western Sydney,174.0,54.0,win,1575.6574397650159,1580.9138912576846,5.256451492668794,Sydney Showground
match,14963.0,2012-07-28 09:40:00+00:00,2012,18,Carlton,Richmond,95.0,91.0,win,1518.0855301758224,1519.614744152672,1.5292139768496662,M.C.G.
match,14963.0,2012-07-28 09:40:00+00:00,2012,18,Richmond,Carlton,91.0,95.0,loss,1478.893962472277,1477.3647484954274,-1.5292139768496662,M.C.G.
match,14964.0,2012-07-28 09:40:00+00:00,2012,18,Gold Coast,Sydney,54.0,126.0,loss,1398.9086666818002,1394.3449527066755,-4.563713975124736,Carrara
match,14964.0,2012-07-28 09:40:00+00:00,2012,18,Sydney,Gold Coast,126.0,54.0,win,1555.0385255170117,1559.6022394921365,4.563713975124736,Carrara
match,14965.0,2012-07-29 03:10:00+00:00,2012,18,Port Adelaide,Fremantle,48.0,75.0,loss,1433.4748639161546,1428.7377114295505,-4.737152486604074,Football Park
match,14965.0,2012-07-29 03:10:00+00:00,2012,18,Fremantle,Port Adelaide,75.0,48.0,win,1494.0331217878484,1498.7702742744525,4.737152486604074,Football Park
match,14966.0,2012-07-29 05:15:00+00:00,2012,18,St Kilda,Western Bulldogs,118.0,42.0,win,1526.4211228506472,1530.6802201559926,4.259097305345551,Docklands
match,14966.0,2012-07-29 05:15:00+00:00,2012,18,Western Bulldogs,St Kilda,42.0,118.0,loss,1468.2364027142617,1463.9773054089162,-4.259097305345551,Docklands
